位	位	位	1	chinese
当	当	当	1	chinese
化	化	化	1	chinese
户	户	户	1	chinese
始	始	始	1	chinese
量	量	量	1	chinese
作	作	作	1	chinese
新	新	新	1	chinese
式	式	式	1	chinese
标	标	标	1	chinese
—	—		1	NULL
子	子	子	1	chinese
算	算	算	1	chinese
щ	щ		1	russian
В	В		1	russian
第	第	第	1	chinese
ı	ı		1	NULL
て	て		1	japanese
息	息	息	1	chinese
内	内	内	1	chinese
我	我	我	1	chinese
创	创	创	1	chinese
П	П		1	russian
能	能	能	1	chinese
理	理	理	1	chinese
并	并	并	1	chinese
串	串	串	1	chinese
打	打	打	1	chinese
な	な		1	japanese
と	と		1	japanese
每	每	每	1	chinese
进	进	进	1	chinese
则	则	则	1	chinese
次	次	次	1	chinese
（	（		1	NULL
型	型	型	1	chinese
э	э		1	russian
图	图	图	1	chinese
就	就	就	1	chinese
设	设	设	1	chinese
は	は		1	japanese
信	信	信	1	chinese
题	题	题	1	chinese
が	が		1	japanese
查	查	查	1	chinese
자	자		1	korean
지	지		1	korean
模	模	模	1	chinese
た	た		1	japanese
计	计	计	1	chinese
否	否	否	1	chinese
한	한		1	korean
来	来	来	1	chinese
例	例	例	1	chinese
스	스		1	korean
合	合	合	1	chinese
ま	ま		1	japanese
开	开	开	1	chinese
器	器	器	1	chinese
目	目	目	1	chinese
기	기		1	korean
请	请	请	1	chinese
ê	ê		1	NULL
节	节	节	1	chinese
象	象	象	1	chinese
实	实	实	1	chinese
过	过	过	1	chinese
参	参	参	1	chinese
程	程	程	1	chinese
解	解	解	1	chinese
单	单	单	1	chinese
리	리		1	korean
本	本	本	1	chinese
转	转	转	1	chinese
求	求	求	1	chinese
号	号	号	1	chinese
录	录	录	1	chinese
空	空	空	1	chinese
ו	ו		1	hebrew
生	生	生	1	chinese
面	面	面	1	chinese
从	从	从	1	chinese
력	력		1	korean
们	们	们	1	chinese
か	か		1	japanese
义	义	义	1	chinese
י	י		1	hebrew
除	除	除	1	chinese
会	会	会	1	chinese
指	指	指	1	chinese
路	路	路	1	chinese
容	容	容	1	chinese
发	发	发	1	chinese
–	–		1	NULL
应	应	应	1	chinese
印	印	印	1	chinese
서	서		1	korean
ス	ス		1	japanese
니	니		1	korean
动	动	动	1	chinese
ン	ン		1	japanese
现	现	现	1	chinese
à	à		1	NULL
정	정		1	korean
两	两	两	1	chinese
提	提	提	1	chinese
变	变	变	1	chinese
换	换	换	1	chinese
需	需	需	1	chinese
С	С		1	russian
二	二	二	1	chinese
ト	ト		1	japanese
长	长	长	1	chinese
═	═		1	NULL
其	其	其	1	chinese
调	调	调	1	chinese
同	同	同	1	chinese
格	格	格	1	chinese
う	う		1	japanese
初	初	初	1	chinese
测	测	测	1	chinese
Н	Н		1	russian
相	相	相	1	chinese
문	문		1	korean
配	配	配	1	chinese
日	日	日	1	chinese
重	重	重	1	chinese
通	通	通	1	chinese
等	等	等	1	chinese
试	试	试	1	chinese
得	得	得	1	chinese
找	找	找	1	chinese
多	多	多	1	chinese
트	트		1	korean
更	更	更	1	chinese
ä	ä		1	NULL
人	人	人	1	chinese
集	集	集	1	chinese
К	К		1	russian
部	部	部	1	chinese
性	性	性	1	chinese
包	包	包	1	chinese
입	입		1	korean
关	关	关	1	chinese
整	整	整	1	chinese
交	交	交	1	chinese
어	어		1	korean
向	向	向	1	chinese
시	시		1	korean
写	写	写	1	chinese
ا	ا		1	arabic
地	地	地	1	chinese
务	务	务	1	chinese
ü	ü		1	NULL
ה	ה		1	hebrew
排	排	排	1	chinese
░	░		1	NULL
添	添	添	1	chinese
处	处	处	1	chinese
인	인		1	korean
正	正	正	1	chinese
사	사		1	korean
历	历	历	1	chinese
自	自	自	1	chinese
면	면		1	korean
注	注	注	1	chinese
遍	遍	遍	1	chinese
출	출		1	korean
으	으		1	korean
‘	‘		1	NULL
은	은		1	korean
复	复	复	1	chinese
只	只	只	1	chinese
고	고		1	korean
イ	イ		1	japanese
页	页	页	1	chinese
然	然	然	1	chinese
里	里	里	1	chinese
א	א		1	hebrew
制	制	制	1	chinese
索	索	索	1	chinese
或	或	或	1	chinese
⠀	⠀		1	NULL
О	О		1	russian
线	线	线	1	chinese
ル	ル		1	japanese
保	保	保	1	chinese
용	용		1	korean
都	都	都	1	chinese
…	…		1	NULL
ל	ל		1	hebrew
机	机	机	1	chinese
记	记	记	1	chinese
ú	ú		1	NULL
没	没	没	1	chinese
意	意	意	1	chinese
库	库	库	1	chinese
口	口	口	1	chinese
该	该	该	1	chinese
么	么	么	1	chinese
해	해		1	korean
执	执	执	1	chinese
态	态	态	1	chinese
根	根	根	1	chinese
之	之	之	1	chinese
直	直	直	1	chinese
环	环	环	1	chinese
连	连	连	1	chinese
选	选	选	1	chinese
径	径	径	1	chinese
改	改	改	1	chinese
값	값		1	korean
드	드		1	korean
引	引	引	1	chinese
操	操	操	1	chinese
断	断	断	1	chinese
称	称	称	1	chinese
问	问	问	1	chinese
Д	Д		1	russian
先	先	先	1	chinese
常	常	常	1	chinese
因	因	因	1	chinese
已	已	已	1	chinese
ク	ク		1	japanese
你	你	你	1	chinese
那	那	那	1	chinese
И	И		1	russian
树	树	树	1	chinese
左	左	左	1	chinese
期	期	期	1	chinese
나	나		1	korean
右	右	右	1	chinese
读	读	读	1	chinese
边	边	边	1	chinese
给	给	给	1	chinese
함	함		1	korean
者	者	者	1	chinese
密	密	密	1	chinese
합	합		1	korean
判	判	判	1	chinese
터	터		1	korean
状	状	状	1	chinese
ר	ר		1	hebrew
功	功	功	1	chinese
被	被	被	1	chinese
条	条	条	1	chinese
删	删	删	1	chinese
询	询	询	1	chinese
ل	ل		1	arabic
比	比	比	1	chinese
있	있		1	korean
→	→		1	NULL
形	形	形	1	chinese
移	移	移	1	chinese
典	典	典	1	chinese
含	含	含	1	chinese
错	错	错	1	chinese
과	과		1	korean
제	제		1	korean
它	它	它	1	chinese
编	编	编	1	chinese
消	消	消	1	chinese
ö	ö		1	NULL
明	明	明	1	chinese
片	片	片	1	chinese
！	！		1	NULL
⣿	⣿		1	NULL
く	く		1	japanese
ב	ב		1	hebrew
è	è		1	NULL
认	认	认	1	chinese
열	열		1	korean
段	段	段	1	chinese
样	样	样	1	chinese
键	键	键	1	chinese
全	全	全	1	chinese
번	번		1	korean
만	만		1	korean
种	种	种	1	chinese
区	区	区	1	chinese
ッ	ッ		1	japanese
链	链	链	1	chinese
即	即	即	1	chinese
完	完	完	1	chinese
体	体	体	1	chinese
מ	מ		1	hebrew
块	块	块	1	chinese
情	情	情	1	chinese
Е	Е		1	russian
일	일		1	korean
证	证	证	1	chinese
장	장		1	korean
소	소		1	korean
あ	あ		1	japanese
主	主	主	1	chinese
学	学	学	1	chinese
别	别	别	1	chinese
属	属	属	1	chinese
与	与	与	1	chinese
传	传	传	1	chinese
Т	Т		1	russian
此	此	此	1	chinese
개	개		1	korean
像	像	像	1	chinese
三	三	三	1	chinese
力	力	力	1	chinese
성	성		1	korean
端	端	端	1	chinese
任	任	任	1	chinese
误	误	误	1	chinese
ñ	ñ		1	NULL
リ	リ		1	japanese
반	반		1	korean
위	위		1	korean
循	循	循	1	chinese
原	原	原	1	chinese
按	按	按	1	chinese
系	系	系	1	chinese
送	送	送	1	chinese
经	经	经	1	chinese
构	构	构	1	chinese
也	也	也	1	chinese
无	无	无	1	chinese
â	â		1	NULL
아	아		1	korean
경	경		1	korean
储	储	储	1	chinese
高	高	高	1	chinese
登	登	登	1	chinese
ん	ん		1	japanese
변	변		1	korean
여	여		1	korean
好	好	好	1	chinese
词	词	词	1	chinese
服	服	服	1	chinese
그	그		1	korean
载	载	载	1	chinese
色	色	色	1	chinese
보	보		1	korean
品	品	品	1	chinese
放	放	放	1	chinese
М	М		1	russian
年	年	年	1	chinese
运	运	运	1	chinese
检	检	检	1	chinese
去	去	去	1	chinese
头	头	头	1	chinese
显	显	显	1	chinese
失	失	失	1	chinese
导	导	导	1	chinese
і	і		1	russian
모	모		1	korean
부	부		1	korean
修	修	修	1	chinese
도	도		1	korean
우	우		1	korean
З	З		1	russian
°	°		1	NULL
特	特	特	1	chinese
َ	َ		1	arabic
대	대		1	korean
요	요		1	korean
»	»		1	NULL
工	工	工	1	chinese
구	구		1	korean
把	把	把	1	chinese
确	确	确	1	chinese
网	网	网	1	chinese
看	看	看	1	chinese
统	统	统	1	chinese
할	할		1	korean
递	递	递	1	chinese
必	必	必	1	chinese
라	라		1	korean
案	案	案	1	chinese
项	项	项	1	chinese
验	验	验	1	chinese
址	址	址	1	chinese
默	默	默	1	chinese
说	说	说	1	chinese
ş	ş		1	NULL
权	权	权	1	chinese
收	收	收	1	chinese
异	异	异	1	chinese
思	思	思	1	chinese
总	总	总	1	chinese
А	А		1	russian
」	」		1	NULL
생	생		1	korean
ё	ё		1	russian
语	语	语	1	chinese
再	再	再	1	chinese
商	商	商	1	chinese
「	「		1	NULL
平	平	平	1	chinese
데	데		1	korean
«	«		1	NULL
考	考	考	1	chinese
队	队	队	1	chinese
限	限	限	1	chinese
公	公	公	1	chinese
저	저		1	korean
归	归	归	1	chinese
级	级	级	1	chinese
他	他	他	1	chinese
주	주		1	korean
م	م		1	arabic
Р	Р		1	russian
​	​		1	NULL
환	환		1	korean
天	天	天	1	chinese
由	由	由	1	chinese
步	步	步	1	chinese
基	基	基	1	chinese
层	层	层	1	chinese
增	增	增	1	chinese
外	外	外	1	chinese
签	签	签	1	chinese
ł	ł		1	NULL
≤	≤		1	NULL
©	©		1	NULL
率	率	率	1	chinese
들	들		1	korean
━	━		1	NULL
析	析	析	1	chinese
但	但	但	1	chinese
ъ	ъ		1	russian
维	维	维	1	chinese
手	手	手	1	chinese
起	起	起	1	chinese
事	事	事	1	chinese
와	와		1	korean
且	且	且	1	chinese
道	道	道	1	chinese
작	작		1	korean
음	음		1	korean
矩	矩	矩	1	chinese
α	α		1	greek
少	少	少	1	chinese
│	│		1	NULL
ن	ن		1	arabic
파	파		1	korean
源	源	源	1	chinese
管	管	管	1	chinese
角	角	角	1	chinese
达	达	达	1	chinese
전	전		1	korean
匹	匹	匹	1	chinese
败	败	败	1	chinese
优	优	优	1	chinese
결	결		1	korean
还	还	还	1	chinese
况	况	况	1	chinese
答	答	答	1	chinese
装	装	装	1	chinese
ę			1	NULL
상	상		1	korean
差	差	差	1	chinese
择	择	择	1	chinese
非	非	非	1	chinese
述	述	述	1	chinese
원	원		1	korean
做	做	做	1	chinese
ğ			1	NULL
각	각		1	korean
而	而	而	1	chinese
志	志	志	1	chinese
何	何	何	1	chinese
预	预	预	1	chinese
복	복		1	korean
些	些	些	1	chinese
행	행		1	korean
知	知	知	1	chinese
오	오		1	korean
杂	杂	杂	1	chinese
ر	ر		1	arabic
束	束	束	1	chinese
ą			1	NULL
간	간		1	korean
و	و		1	arabic
月	月	月	1	chinese
받	받		1	korean
客	客	客	1	chinese
õ	õ		1	NULL
때	때		1	korean
描	描	描	1	chinese
随	随	随	1	chinese
物	物	物	1	chinese
재	재		1	korean
未	未	未	1	chinese
响	响	响	1	chinese
된	된		1	korean
У	У		1	russian
호	호		1	korean
×	×		1	NULL
价	价	价	1	chinese
句	句	句	1	chinese
래	래		1	korean
세	세		1	korean
搜	搜	搜	1	chinese
화	화		1	korean
命	命	命	1	chinese
치	치		1	korean
持	持	持	1	chinese
反	反	反	1	chinese
针	针	针	1	chinese
ي	ي		1	arabic
插	插	插	1	chinese
员	员	员	1	chinese
째	째		1	korean
效	效	效	1	chinese
阵	阵	阵	1	chinese
访	访	访	1	chinese
练	练	练	1	chinese
闭	闭	闭	1	chinese
支	支	支	1	chinese
산	산		1	korean
동	동		1	korean
최	최		1	korean
待	待	待	1	chinese
较	较	较	1	chinese
ś	ś		1	NULL
令	令	令	1	chinese
방	방		1	korean
具	具	具	1	chinese
현	현		1	korean
ア	ア		1	japanese
想	想	想	1	chinese
분	분		1	korean
首	首	首	1	chinese
계	계		1	korean
续	续	续	1	chinese
¿	¿		1	NULL
邮	邮	邮	1	chinese
释	释	释	1	chinese
습	습		1	korean
简	简	简	1	chinese
话	话	话	1	chinese
心	心	心	1	chinese
거	거		1	korean
超	超	超	1	chinese
연	연		1	korean
게	게		1	korean
되	되		1	korean
배	배		1	korean
중	중		1	korean
母	母	母	1	chinese
很	很	很	1	chinese
言	言	言	1	chinese
メ	メ		1	japanese
击	击	击	1	chinese
−	−		1	NULL
두	두		1	korean
점	점		1	korean
业	业	业	1	chinese
范	范	范	1	chinese
체	체		1	korean
训	训	训	1	chinese
规	规	规	1	chinese
秒	秒	秒	1	chinese
•	•		1	NULL
括	括	括	1	chinese
프	프		1	korean
비	비		1	korean
候	候	候	1	chinese
尾	尾	尾	1	chinese
추	추		1	korean
đ			1	NULL
초	초		1	korean
진	진		1	korean
版	版	版	1	chinese
减	减	减	1	chinese
π	π		1	greek
界	界	界	1	chinese
ه	ه		1	arabic
画	画	画	1	chinese
선	선		1	korean
造	造	造	1	chinese
离	离	离	1	chinese
余	余	余	1	chinese
共	共	共	1	chinese
金	金	金	1	chinese
코	코		1	korean
布	布	布	1	chinese
단	단		1	korean
围	围	围	1	chinese
足	足	足	1	chinese
크	크		1	korean
Б	Б		1	russian
미	미		1	korean
내	내		1	korean
启	启	启	1	chinese
利	利	利	1	chinese
까	까		1	korean
乘	乘	乘	1	chinese
准	准	准	1	chinese
レ	レ		1	japanese
均	均	均	1	chinese
메	메		1	korean
家	家	家	1	chinese
及	及	及	1	chinese
ت	ت		1	arabic
적	적		1	korean
د	د		1	arabic
ż	ż		1	NULL
切	切	切	1	chinese
继	继	继	1	chinese
流	流	流	1	chinese
资	资	资	1	chinese
跳	跳	跳	1	chinese
积	积	积	1	chinese
电	电	电	1	chinese
报	报	报	1	chinese
备	备	备	1	chinese
窗	窗	窗	1	chinese
ô	ô		1	NULL
Ф	Ф		1	russian
推	推	推	1	chinese
距	距	距	1	chinese
退	退	退	1	chinese
조	조		1	korean
止	止	止	1	chinese
ب	ب		1	arabic
공	공		1	korean
않	않		1	korean
满	满	满	1	chinese
·	·		1	NULL
照	照	照	1	chinese
视	视	视	1	chinese
产	产	产	1	chinese
ć			1	NULL
설	설		1	korean
τ	τ		1	greek
评	评	评	1	chinese
频	频	频	1	chinese
순	순		1	korean
더	더		1	korean
举	举	举	1	chinese
割	割	割	1	chinese
같	같		1	korean
论	论	论	1	chinese
실	실		1	korean
板	板	板	1	chinese
台	台	台	1	chinese
차	차		1	korean
快	快	快	1	chinese
λ	λ		1	greek
额	额	额	1	chinese
å	å		1	NULL
虑	虑	虑	1	chinese
확	확		1	korean
Ч	Ч		1	russian
坐	坐	坐	1	chinese
형	형		1	korean
联	联	联	1	chinese
顺	顺	顺	1	chinese
须	须	须	1	chinese
표	표		1	korean
供	供	供	1	chinese
없	없		1	korean
パ	パ		1	japanese
식	식		1	korean
便	便	便	1	chinese
展	展	展	1	chinese
立	立	立	1	chinese
订	订	订	1	chinese
枚	枚	枚	1	chinese
终	终	终	1	chinese
름	름		1	korean
速	速	速	1	chinese
控	控	控	1	chinese
章	章	章	1	chinese
册	册	册	1	chinese
ā			1	NULL
付	付	付	1	chinese
렬	렬		1	korean
父	父	父	1	chinese
ο	ο		1	greek
清	清	清	1	chinese
마	마		1	korean
局	局	局	1	chinese
ε	ε		1	greek
某	某	某	1	chinese
游	游	游	1	chinese
身	身	身	1	chinese
若	若	若	1	chinese
▒	▒		1	NULL
国	国	国	1	chinese
填	填	填	1	chinese
Я	Я		1	russian
四	四	四	1	chinese
바	바		1	korean
域	域	域	1	chinese
것	것		1	korean
识	识	识	1	chinese
§	§		1	NULL
水	水	水	1	chinese
受	受	受	1	chinese
σ	σ		1	greek
س	س		1	arabic
车	车	车	1	chinese
份	份	份	1	chinese
예	예		1	korean
替	替	替	1	chinese
各	各	各	1	chinese
러	러		1	korean
赋	赋	赋	1	chinese
决	决	决	1	chinese
账	账	账	1	chinese
당	당		1	korean
告	告	告	1	chinese
색	색		1	korean
μ	μ		1	greek
ß	ß		1	NULL
ा	ा		1	NULL
【	【		1	NULL
】	】		1	NULL
费	费	费	1	chinese
安	安	安	1	chinese
노	노		1	korean
影	影	影	1	chinese
拟	拟	拟	1	chinese
ν	ν		1	greek
短	短	短	1	chinese
ِ	ِ		1	arabic
테	테		1	korean
든	든		1	korean
Г	Г		1	russian
ی	ی		1	arabic
É	É		1	NULL
叉	叉	叉	1	chinese
市	市	市	1	chinese
张	张	张	1	chinese
길	길		1	korean
č			1	NULL
框	框	框	1	chinese
负	负	负	1	chinese
易	易	易	1	chinese
掉	掉	掉	1	chinese
€	€		1	NULL
줄	줄		1	korean
爬	爬	爬	1	chinese
半	半	半	1	chinese
준	준		1	korean
深	深	深	1	chinese
着	着	着	1	chinese
클	클		1	korean
走	走	走	1	chinese
£	£		1	NULL
├	├		1	NULL
명	명		1	korean
剩	剩	剩	1	chinese
ع	ع		1	arabic
习	习	习	1	chinese
票	票	票	1	chinese
Э	Э		1	russian
什	什	什	1	chinese
堆	堆	堆	1	chinese
活	活	活	1	chinese
征	征	征	1	chinese
Л	Л		1	russian
质	质	质	1	chinese
료	료		1	korean
ư	ư		1	NULL
θ	θ		1	greek
辑	辑	辑	1	chinese
타	타		1	korean
划	划	划	1	chinese
隔	隔	隔	1	chinese
顶	顶	顶	1	chinese
缓	缓	缓	1	chinese
颜	颜	颜	1	chinese
키	키		1	korean
络	络	络	1	chinese
几	几	几	1	chinese
略	略	略	1	chinese
ρ	ρ		1	greek
音	音	音	1	chinese
처	처		1	korean
ι	ι		1	greek
회	회		1	korean
奇	奇	奇	1	chinese
・	・		1	japanese
´	´		1	NULL
종	종		1	korean
停	停	停	1	chinese
似	似	似	1	chinese
야	야		1	korean
门	门	门	1	chinese
약	약		1	korean
록	록		1	korean
己	己	己	1	chinese
안	안		1	korean
포	포		1	korean
箱	箱	箱	1	chinese
详	详	详	1	chinese
绘	绘	绘	1	chinese
른	른		1	korean
菜	菜	菜	1	chinese
假	假	假	1	chinese
학	학		1	korean
夹	夹	夹	1	chinese
▄	▄		1	NULL
²	²		1	NULL
真	真	真	1	chinese
유	유		1	korean
첫	첫		1	korean
周	周	周	1	chinese
近	近	近	1	chinese
า	า		1	thai
让	让	让	1	chinese
š	š		1	NULL
白	白	白	1	chinese
钮	钮	钮	1	chinese
追	追	追	1	chinese
쪽	쪽		1	korean
境	境	境	1	chinese
능	능		1	korean
객	객		1	korean
致	致	致	1	chinese
牌	牌	牌	1	chinese
무	무		1	korean
际	际	际	1	chinese
▀	▀		1	NULL
星	星	星	1	chinese
至	至	至	1	chinese
才	才	才	1	chinese
微	微	微	1	chinese
套	套	套	1	chinese
버	버		1	korean
您	您	您	1	chinese
料	料	料	1	chinese
站	站	站	1	chinese
운	운		1	korean
Ã	Ã		1	NULL
弹	弹	弹	1	chinese
球	球	球	1	chinese
찾	찾		1	korean
ْ	ْ		1	arabic
十	十	十	1	chinese
레	레		1	korean
书	书	书	1	chinese
택	택		1	korean
임	임		1	korean
ž	ž		1	NULL
带	带	带	1	chinese
缩	缩	缩	1	chinese
져	져		1	korean
법	법		1	korean
降	降	降	1	chinese
덱	덱		1	korean
射	射	射	1	chinese
双	双	双	1	chinese
盘	盘	盘	1	chinese
姓	姓	姓	1	chinese
另	另	另	1	chinese
留	留	留	1	chinese
집	집		1	korean
档	档	档	1	chinese
依	依	依	1	chinese
알	알		1	korean
필	필		1	korean
└	└		1	NULL
속	속		1	korean
목	목		1	korean
往	往	往	1	chinese
课	课	课	1	chinese
신	신		1	korean
哈	哈	哈	1	chinese
阶	阶	阶	1	chinese
私	私	私	1	chinese
ف	ف		1	arabic
英	英	英	1	chinese
偶	偶	偶	1	chinese
股	股	股	1	chinese
见	见	见	1	chinese
充	充	充	1	chinese
许	许	许	1	chinese
卡	卡	卡	1	chinese
ạ	ạ		1	NULL
今	今	今	1	chinese
房	房	房	1	chinese
低	低	低	1	chinese
细	细	细	1	chinese
压	压	压	1	chinese
番	番	番	1	chinese
校	校	校	1	chinese
너	너		1	korean
概	概	概	1	chinese
倍	倍	倍	1	chinese
花	花	花	1	chinese
滤	滤	滤	1	chinese
尝	尝	尝	1	chinese
午	午	午	1	chinese
轴	轴	轴	1	chinese
태	태		1	korean
承	承	承	1	chinese
末	末	末	1	chinese
戏	戏	戏	1	chinese
º	º		1	NULL
购	购	购	1	chinese
销	销	销	1	chinese
±	±		1	NULL
ح	ح		1	arabic
น	น		1	thai
건	건		1	korean
ُ	ُ		1	arabic
▓	▓		1	NULL
互	互	互	1	chinese
锁	锁	锁	1	chinese
买	买	买	1	chinese
백	백		1	korean
宽	宽	宽	1	chinese
扩	扩	扩	1	chinese
～	～		1	NULL
省	省	省	1	chinese
播	播	播	1	chinese
核	核	核	1	chinese
教	教	教	1	chinese
希	希	希	1	chinese
感	感	感	1	chinese
声	声	声	1	chinese
百	百	百	1	chinese
ố	ố		1	NULL
ế	ế		1	NULL
翻	翻	翻	1	chinese
护	护	护	1	chinese
城	城	城	1	chinese
후	후		1	korean
Ç	Ç		1	NULL
约	约	约	1	chinese
ř	ř		1	NULL
為	為	為	1	chinese
映	映	映	1	chinese
饰	饰	饰	1	chinese
교	교		1	korean
景	景	景	1	chinese
ì	ì		1	NULL
ả	ả		1	NULL
증	증		1	korean
唯	唯	唯	1	chinese
女	女	女	1	chinese
邻	邻	邻	1	chinese
助	助	助	1	chinese
零	零	零	1	chinese
议	议	议	1	chinese
턴	턴		1	korean
场	场	场	1	chinese
β	β		1	greek
µ	µ		1	NULL
批	批	批	1	chinese
ّ	ّ		1	arabic
背	背	背	1	chinese
监	监	监	1	chinese
ě			1	NULL
升	升	升	1	chinese
통	통		1	korean
波	波	波	1	chinese
逆	逆	逆	1	chinese
카	카		1	korean
발	발		1	korean
⠄	⠄		1	NULL
ý	ý		1	NULL
매	매		1	korean
够	够	够	1	chinese
采	采	采	1	chinese
ร	ร		1	thai
่	่		1	thai
영	영		1	korean
拼	拼	拼	1	chinese
截	截	截	1	chinese
策	策	策	1	chinese
풀	풀		1	korean
倒	倒	倒	1	chinese
仅	仅	仅	1	chinese
占	占	占	1	chinese
太	太	太	1	chinese
五	五	五	1	chinese
ể	ể		1	NULL
轮	轮	轮	1	chinese
­	­		1	NULL
博	博	博	1	chinese
플	플		1	korean
√	√		1	NULL
允	允	允	1	chinese
抽	抽	抽	1	chinese
绝	绝	绝	1	chinese
美	美	美	1	chinese
려	려		1	korean
ω	ω		1	greek
哪	哪	哪	1	chinese
γ	γ		1	greek
精	精	精	1	chinese
西	西	西	1	chinese
κ	κ		1	greek
协	协	协	1	chinese
ə	ə		1	NULL
绑	绑	绑	1	chinese
검	검		1	korean
답	답		1	korean
司	司	司	1	chinese
별	별		1	korean
ك	ك		1	arabic
ق	ق		1	arabic
¡	¡		1	NULL
️	️		1	NULL
封	封	封	1	chinese
업	업		1	korean
역	역		1	korean
池	池	池	1	chinese
译	译	译	1	chinese
ệ	ệ		1	NULL
ă			1	NULL
글	글		1	korean
